1,20.262,15,heart_step_1_120.pcd,58.276001,heart_step_1_100.pcd,82.382797,253
2,8.062,6,heart_step_2_160.pcd,51.099400,heart_step_2_0.pcd,59.695000,579
3,60.91,44,heart_step_3_180.pcd,37.974400,heart_step_3_0.pcd,50.265301,1015
4,55.589,38,heart_step_4_340.pcd,40.102798,heart_step_4_160.pcd,40.931599,1018
5,15.707,11,heart_step_5_20.pcd,28.008101,heart_step_5_0.pcd,31.548599,1302
1,132.302,91,heart_step_1_120.pcd,58.532001,heart_step_1_100.pcd,87.528297,266
2,6.793,5,heart_step_2_160.pcd,54.510700,heart_step_2_0.pcd,58.565102,648
3,31.04,23,heart_step_3_220.pcd,44.261299,heart_step_3_180.pcd,44.615299,690
4,27.557,20,heart_step_4_160.pcd,37.399700,heart_step_3_340.pcd,42.528500,1036
5,3.657,2,heart_step_5_0.pcd,28.349001,heart_step_4_340.pcd,38.864601,1300
5,58.875,40,heart_step_5_0.pcd,31.982401,heart_step_4_320.pcd,52.250900,1272
6,25.96,17,heart_step_6_200.pcd,31.833200,heart_step_5_0.pcd,41.942402,1364
5,60.853,5,heart_step_5_0.pcd,26.490499,heart_step_4_320.pcd,39.514702,1423
6,10.066,6,heart_step_6_200.pcd,29.509199,heart_step_5_0.pcd,35.564400,1480
