1,62.443,7,duck_step_1_180.pcd,0.180200,duck_step_1_0.pcd,5.441800,569
1,15.093,2,duck_step_1_180.pcd,5.127000,duck_step_1_0.pcd,20.681499,545
1,3.921,1,duck_step_1_180.pcd,10.428400,duck_step_1_0.pcd,25.563999,553
1,4.286,1,duck_step_1_180.pcd,10.416600,duck_step_1_0.pcd,23.419701,564
1,4.138,1,duck_step_1_180.pcd,4.288700,duck_step_1_0.pcd,15.501200,592
1,3.544,1,duck_step_1_180.pcd,2.889700,duck_step_1_0.pcd,12.083900,592
1,4.653,1,duck_step_1_180.pcd,2.391700,duck_step_1_0.pcd,14.579000,597
1,5.916,1,duck_step_1_180.pcd,0.719600,duck_step_1_0.pcd,8.988800,630
2,114.664,30,duck_step_2_20.pcd,12.094000,duck_step_2_0.pcd,13.901400,767
3,19.391,5,duck_step_3_340.pcd,19.999399,duck_step_3_20.pcd,24.266300,919
4,38.271,10,duck_step_4_320.pcd,31.789600,duck_step_4_0.pcd,32.642200,1262
5,11.977,3,duck_step_5_240.pcd,12.391100,duck_step_5_220.pcd,15.549200,1666
6,13.652,3,duck_step_6_200.pcd,8.615800,duck_step_6_180.pcd,22.175699,1716
1,9.687,2,duck_step_1_180.pcd,2.825200,duck_step_1_0.pcd,11.367700,605
2,26.537,8,duck_step_2_20.pcd,-2.593100,duck_step_2_0.pcd,0.171400,940
3,27.263,8,duck_step_3_340.pcd,34.889702,duck_step_3_20.pcd,35.118599,1061
4,23.947,7,duck_step_4_320.pcd,8.818800,duck_step_4_0.pcd,13.426600,1146
5,34.895,10,duck_step_5_60.pcd,19.320900,duck_step_4_20.pcd,36.812401,1549
6,71.048,19,duck_step_6_200.pcd,27.644400,duck_step_6_180.pcd,32.922798,1796
1,5.605,2,duck_step_1_180.pcd,36.999100,duck_step_1_120.pcd,52.925999,490
2,30.452,10,duck_step_2_0.pcd,41.792801,duck_step_1_20.pcd,51.553299,728
3,16.243,5,duck_step_3_20.pcd,35.036900,duck_step_3_0.pcd,42.153000,839
4,45.909,15,duck_step_4_0.pcd,32.470501,duck_step_3_20.pcd,51.449501,935
5,22.533,7,duck_step_5_20.pcd,-10.593100,duck_step_5_0.pcd,-6.118300,1518
6,6.872,2,duck_step_6_220.pcd,23.006001,duck_step_6_0.pcd,23.647699,1626
1,6.426,2,duck_step_1_220.pcd,33.432598,duck_step_1_200.pcd,37.115501,560
