1,3.646,1,letterj_step_1_240.pcd,59.808601,letterj_step_1_220.pcd,59.891998,365
2,7.419,2,letterj_step_2_100.pcd,58.752602,-,-,392
1,33.95,9,letterj_step_1_160.pcd,57.955601,-,-,343
2,59.357,16,letterj_step_2_220.pcd,40.640400,letterj_step_2_180.pcd,54.297298,585
1,33.706,9,letterj_step_1_240.pcd,59.414001,letterj_step_1_160.pcd,59.548401,367
2,23.191,6,letterj_step_2_340.pcd,53.875999,letterj_step_2_220.pcd,57.990799,604
3,40.951,11,letterj_step_3_180.pcd,44.532799,letterj_step_3_160.pcd,47.600399,699
1,3.81,1,letterj_step_1_220.pcd,41.898899,letterj_step_1_160.pcd,44.341499,335
2,24.223,6,letterj_step_2_220.pcd,35.930901,letterj_step_2_180.pcd,50.270100,572
3,23.533,6,letterj_step_3_240.pcd,39.450699,letterj_step_3_200.pcd,40.384399,676
4,43.115,11,letterj_step_4_0.pcd,32.706799,-,-,841
5,43.859,11,letterj_step_5_60.pcd,26.540001,-,-,855
6,135.865,31,letterj_step_6_140.pcd,32.092400,-,-,1010
