1,245.134,54,letterj_step_1_140.pcd.pcd,62.580700,-,-,258
2,3.216,1,letterj_step_2_140.pcd.pcd,63.908298,-,-,250
1,2.826,1,letterj_step_1_160.pcd.pcd,50.677601,-,-,277
1,2.779,1,letterj_step_1_160.pcd.pcd,45.611198,-,-,275
2,19.913,7,letterj_step_2_180.pcd.pcd,50.218899,-,-,275
1,2.821,1,letterj_step_1_240.pcd.pcd,52.458302,letterj_step_1_20.pcd.pcd,54.345100,275
2,44.635,16,letterj_step_2_320.pcd.pcd,42.074402,letterj_step_2_220.pcd.pcd,46.513302,494
3,5.451,2,letterj_step_3_40.pcd.pcd,40.918900,letterj_step_3_220.pcd.pcd,41.049198,494
1,2.746,1,letterj_step_1_240.pcd.pcd,51.240101,-,-,273
2,2.642,1,letterj_step_2_180.pcd.pcd,53.080502,-,-,266
3,5.304,2,letterj_step_3_200.pcd.pcd,53.171799,-,-,270
1,2.616,1,letterj_step_1_160.pcd.pcd,41.952400,-,-,280
2,43.211,16,letterj_step_2_340.pcd.pcd,41.237301,letterj_step_2_220.pcd.pcd,43.650299,477
3,2.692,1,letterj_step_3_160.pcd.pcd,39.080101,letterj_step_3_140.pcd.pcd,40.998402,464
1,31.746,10,letterj_step_1_120.pcd.pcd,42.906898,-,-,345
2,28.716,8,letterj_step_2_340.pcd.pcd,37.857800,letterj_step_2_200.pcd.pcd,37.935001,541
3,36.027,12,letterj_step_3_200.pcd.pcd,36.675499,letterj_step_3_160.pcd.pcd,37.503799,679
1,2.858,1,letterj_step_1_0.pcd.pcd,42.493099,-,-,334
2,9.256,3,letterj_step_2_200.pcd.pcd,40.386398,letterj_step_2_0.pcd.pcd,43.021999,482
3,27.437,9,letterj_step_3_40.pcd.pcd,37.556000,letterj_step_3_160.pcd.pcd,38.886700,506
1,3.227,1,letterj_step_1_0.pcd.pcd,44.021599,-,-,341
2,19.345,6,letterj_step_2_340.pcd.pcd,36.385799,letterj_step_2_20.pcd.pcd,37.491501,568
3,9.19,3,letterj_step_3_140.pcd.pcd,42.204201,-,-,452
3,6.744,2,letterj_step_3_200.pcd.pcd,29.778400,letterj_step_3_180.pcd.pcd,30.569000,658
3,14.331,5,letterj_step_3_140.pcd.pcd,39.837799,letterj_step_3_120.pcd.pcd,44.160702,569
1,16.258,5,letterj_step_1_160.pcd.pcd,42.576401,-,-,339
2,67.341,19,letterj_step_2_340.pcd.pcd,32.928200,-,-,533
3,62.042,17,letterj_step_3_180.pcd.pcd,33.551701,letterj_step_3_160.pcd.pcd,35.170200,655
