1,2.966,1,duck_step_1_180.pcd,31.469601,-,-,538
1,2.954,1,duck_step_1_180.pcd,28.862000,-,-,547
1,2.729,1,duck_step_1_180.pcd,31.072001,-,-,544
2,146.553,31,duck_step_2_160.pcd,25.905899,duck_step_1_320.pcd,32.643799,894
3,51.416,18,duck_step_3_200.pcd,37.920898,-,-,851
4,36.599,12,duck_step_4_200.pcd,28.945200,duck_step_3_340.pcd,35.197102,1058
5,17.593,6,duck_step_5_220.pcd,25.945400,duck_step_5_200.pcd,30.848101,1487
6,33.609,6,duck_step_6_240.pcd,30.385599,-,-,1597
1,3.492,1,duck_step_1_200.pcd,33.811401,-,-,733
1,3.536,1,duck_step_1_200.pcd,33.115700,duck_step_1_20.pcd,34.530499,758
1,5.859,2,duck_step_1_200.pcd,30.898600,duck_step_1_180.pcd,31.976601,724
