1,2.771,1,letterj_step_1_240.pcd,49.573002,letterj_step_1_220.pcd,57.490200,350
2,13.892,5,letterj_step_2_320.pcd,30.758200,letterj_step_2_220.pcd,33.580898,593
3,14.159,5,letterj_step_3_160.pcd,32.967999,letterj_step_2_180.pcd,42.454102,543
4,20.142,7,letterj_step_4_340.pcd,35.783699,letterj_step_4_160.pcd,36.299400,677
5,52.953,18,letterj_step_5_340.pcd,19.669300,letterj_step_4_340.pcd,24.680401,858
6,17.717,6,letterj_step_6_340.pcd,11.729300,letterj_step_6_180.pcd,19.385099,887
7,50.514,17,letterj_step_7_20.pcd,24.495300,letterj_step_6_20.pcd,34.299000,1212
8,98.899,27,letterj_step_8_220.pcd,28.393101,letterj_step_8_200.pcd,36.451900,1402
1,2.786,1,letterj_step_1_240.pcd,41.100498,letterj_step_1_220.pcd,47.579102,314
2,8.636,3,letterj_step_2_320.pcd,24.555000,letterj_step_2_180.pcd,30.864799,478
3,93.032,33,letterj_step_3_180.pcd,10.837000,letterj_step_3_160.pcd,17.059900,535
4,43.688,15,letterj_step_4_340.pcd,19.066700,letterj_step_4_0.pcd,25.069599,636
5,50.331,17,letterj_step_5_340.pcd,3.594600,letterj_step_5_180.pcd,10.300000,994
6,15.032,5,letterj_step_6_340.pcd,8.947500,letterj_step_6_220.pcd,17.622700,1064
7,287.893,81,letterj_step_7_20.pcd,41.280300,letterj_step_7_160.pcd,43.334099,1093
8,119.945,33,letterj_step_8_240.pcd,34.306301,letterj_step_7_160.pcd,40.445400,1241
