1,146.941,103,letterj_step_1_240.pcd,55.970501,-,-,256
5,28.119,21,letterj_step_5_0.pcd,36.984402,letterj_step_4_220.pcd,43.270802,879
5,1.543,1,letterj_step_5_0.pcd,32.825802,letterj_step_4_220.pcd,45.105999,1002
5,1.371,1,letterj_step_5_0.pcd,32.855801,letterj_step_4_160.pcd,41.891602,1032
5,1.427,1,letterj_step_5_0.pcd,36.722198,letterj_step_4_160.pcd,47.252399,1050
5,1.52,1,letterj_step_5_0.pcd,36.034000,letterj_step_4_160.pcd,48.286900,1059
5,1.483,1,letterj_step_5_0.pcd,33.901699,letterj_step_4_240.pcd,47.167801,1045
1,3.979,3,letterj_step_1_160,57.386600,letterj_step_1_120,64.607101,311
1,19.881,14,letterj_step_1_160,57.975800,letterj_step_1_120,78.553703,288
6,6.995,1,letterj_step_6_340,42.073399,letterj_step_5_340,47.429100,883
7,22.173,16,letterj_step_7_20,37.102798,letterj_step_7_180,46.536400,980
6,6.663,5,letterj_step_6_340,36.664700,letterj_step_5_340,44.064602,895
7,26.364,19,letterj_step_7_340,44.890800,letterj_step_7_200,45.572800,1001
1,28.807,22,letterj_step_1_160,55.302502,letterj_step_1_120,70.962997,295
2,14.63,11,letterj_step_2_220,54.598400,letterj_step_2_180,59.728699,473
3,1.349,1,letterj_step_3_200,45.341301,letterj_step_3_180,48.886799,493
4,73.514,52,letterj_step_4_340,44.888500,letterj_step_4_160,54.467899,522
5,127.648,89,letterj_step_5_0,38.521999,letterj_step_4_220,46.279701,844
6,42.089,31,letterj_step_6_340,40.848400,letterj_step_5_0,46.536098,860
